211.42964367216626, 19.07138974201898
248.00450342309824, 20.099836916479717
292.6744869491792, 22.15866288070069
365.76129098128814, 25.761953249390857
459.06493262801774, 32.456655932404516
519.8203045881382, 39.153566175760446
535.9476366686808, 42.76071977504962
568.3281317692768, 46.88223493409053
600.6876550466209, 51.51921543305437
645.2108358099401, 57.18629877673564
693.8235221073371, 62.337640835451225
730.3040086536364, 65.68568203956501
783.0796018664923, 68.51715412358476
827.7076417460698, 71.60691076765153
860.119594581543, 74.9552279168081
868.1832606218145, 76.75880471645269
876.2783843969632, 77.78918350621292
900.6686148386689, 78.30299317587911
945.4224856577564, 78.29995778040848
969.8651456575908, 77.52510410026741
1006.5134067899035, 76.749422584998
1047.1463143400356, 78.03532648437739
1059.3204577376368, 78.8076966591334
1075.5945925809413, 78.80659287896225
1104.042870821847, 79.57785927354709
1136.5596827735785, 80.34884972308916
1201.5513630305388, 82.9217613020191
1246.1898888217422, 85.75378527612443
1266.4801278177436, 87.04106890071775
1298.9864538578495, 88.06979202022127
1339.6298473196075, 89.09796324963922
1364.0410495845645, 89.09630757938251
1388.4522518495214, 89.0946519091258
1421.0214933593822, 88.57697900886062
1445.4851251824684, 87.28665998879666
1465.8068219133474, 87.80074560350562
1490.1446227969234, 89.60321862297907
1522.6194911021519, 91.40513975236694
1530.7565585238042, 91.40458786228137
1697.5349829327988, 92.16647212541153
1750.3630057037835, 93.70928085962402
1803.2224862096464, 94.47889158395216
1880.4931689804655, 95.2468466380236
1917.0994864662746, 95.50209580259997
1974.0379865945895, 96.01369791192388
2043.2135455902596, 95.75127417623509
2108.3100849634784, 95.74685905555052
2177.4751580475227, 95.74216798982317
2258.8248604407945, 96.25211442889037
2327.989933524839, 96.24742336316301
2327.989933524839, 96.24742336316301
2376.8228239663786, 95.98637935268815
2437.892773275274, 94.95130949720055
2486.7361496284398, 94.43253281676424
2551.843174913284, 94.17038502611823
2600.6655794431977, 94.1670736856048
2649.4670121498602, 94.67922768501427
2698.278930768148, 94.9336490144623
2759.30693643054, 94.92950983882052
2791.8761779404012, 94.41183693855534
2812.218846494532, 94.41045721334142
2975.0965117787136, 91.04889470213115
3023.8560008388727, 92.59197938138642
3080.742071409058, 94.39224484051758
3105.1113300275115, 95.42151985010668
3105.1113300275115, 95.42151985010668
3121.37497895919, 95.67814873989698
3137.71202927225, 94.13064893995714
3141.906393922586, 91.03758095537695
3154.1853964364454, 89.23262443051844
3170.5224467495054, 87.6851246305786
3203.112660082618, 86.6519863903905
3235.723845238982, 85.10338281027953
3264.2874685077713, 83.03958983528841
3301.019616933091, 80.2020469603274
3358.125891647419, 76.5899263502681
3382.6419530286344, 74.01094398039689
3411.268491767179, 70.40075498563708
3444.0789092444347, 63.95523067625853
3464.6312960310815, 58.799197551815595
3489.629709347086, 44.36451236371765
3510.3813284546245, 34.31155851000716
3535.232939007867, 23.485130701369528
3572.143347930826, 16.266132437063845
3596.7432966050474, 11.625288707501014
3637.6278660342, 6.725608527805605
3649.885896724808, 5.436117342869991
3666.2019752146157, 4.404082882853061
3678.4495199935977, 3.372324367878889
3694.5978238973917, 6.464012627245168
3706.667108178735, 9.813709501615648
3710.4944659221665, 15.741284965686233
3686.5656155919983, 3.887237817716226
3694.650253455521, 5.175349277437917
3726.5169388864506, 21.925765264589913
3734.1611684616887, 34.03864886269251
3725.6256363982543, 43.8330422113132
3729.3691068486796, 51.82247903507539
3741.375475660267, 56.71857192921459
3749.2923389377765, 62.130406108319484
3749.1455361750145, 65.7386634877798
3769.404317436139, 67.79914512225747
3785.5840790748107, 70.11763537173937
3797.6743351794053, 72.95186690618698
3850.439442480635, 76.04107166016817
3911.3835608500203, 78.09879384421801
3927.552836577067, 80.67501676366138
3927.46894928406, 82.73687812335297
